Pattern,Purchaser_PGVCL,Purchaser_UGVCL,DSMGEN_PGVCL,DSMGEN_UGVCL
"M11,D20,H20",316.5,953,2283.5,1147
"M11,D20,H21",916,1078,1684,1022
"M11,D20,H22",942.5,1135.5,1657.5,964.5
"M11,D20,H23",1107.5,1282.5,1492.5,817.5
"M11,D20,H24",1107.5,1370,1492.5,730
"M11,D21,H1",1620.5,1542.5,979.5,557.5
"M11,D21,H2",1889,1522.5,711,577.5
"M11,D21,H3",1798,1522.5,802,577.5
"M11,D21,H4",1798,1522.5,802,577.5
"M11,D21,H5",1514.5,1245,1085.5,855
"M11,D21,H6",1641,1247.5,959,852.5
"M11,D21,H7",1509.5,1360,1090.5,740
"M11,D21,H8",1509.5,1290,1090.5,810
"M11,D21,H9",1126,1417.5,1474,682.5
"M11,D21,H10",857.5,1115,1742.5,985
"M11,D21,H11",1187.5,1115,1412.5,985
"M11,D21,H12",1187.5,1157.5,1412.5,942.5
"M11,D21,H13",871.5,1310,1728.5,790
"M11,D21,H14",718.5,1250,1881.5,850
"M11,D21,H15",685,990.5,1915,1109.5
"M11,D21,H16",685,973,1915,1127
"M11,D21,H17",555.5,1015.5,2044.5,1084.5
"M11,D21,H18",555.5,995.5,2044.5,1104.5
"M11,D21,H19",225.5,995.5,2374.5,1104.5
"M11,D21,H20",316.5,953,2283.5,1147
"M11,D21,H21",916,1078,1684,1022
"M11,D21,H22",942.5,1135.5,1657.5,964.5
"M11,D21,H23",1107.5,1282.5,1492.5,817.5
"M11,D21,H24",1107.5,1370,1492.5,730
"M11,D22,H1",1620.5,1542.5,979.5,557.5
"M11,D22,H2",1889,1522.5,711,577.5
"M11,D22,H3",1798,1522.5,802,577.5
"M11,D22,H4",1798,1522.5,802,577.5
"M11,D22,H5",1514.5,1245,1085.5,855
"M11,D22,H6",1641,1247.5,959,852.5
"M11,D22,H7",1509.5,1360,1090.5,740
"M11,D22,H8",1509.5,1290,1090.5,810
"M11,D22,H9",1126,1417.5,1474,682.5
"M11,D22,H10",857.5,1115,1742.5,985
"M11,D22,H11",1187.5,1115,1412.5,985
"M11,D22,H12",1187.5,1157.5,1412.5,942.5
"M11,D22,H13",871.5,1310,1728.5,790
"M11,D22,H14",718.5,1250,1881.5,850
"M11,D22,H15",685,990.5,1915,1109.5
"M11,D22,H16",685,973,1915,1127
"M11,D22,H17",555.5,1015.5,2044.5,1084.5
"M11,D22,H18",555.5,995.5,2044.5,1104.5
"M11,D22,H19",225.5,995.5,2374.5,1104.5
"M11,D22,H20",316.5,953,2283.5,1147
"M11,D22,H21",916,1078,1684,1022
"M11,D22,H22",942.5,1135.5,1657.5,964.5
"M11,D22,H23",1107.5,1282.5,1492.5,817.5
"M11,D22,H24",1107.5,1370,1492.5,730
"M11,D23,H1",1620.5,1542.5,979.5,557.5
"M11,D23,H2",1889,1522.5,711,577.5
"M11,D23,H3",1798,1522.5,802,577.5
"M11,D23,H4",1798,1522.5,802,577.5
"M11,D23,H5",1514.5,1245,1085.5,855
"M11,D23,H6",1641,1247.5,959,852.5
"M11,D23,H7",1509.5,1360,1090.5,740
"M11,D23,H8",1509.5,1290,1090.5,810
"M11,D23,H9",1126,1417.5,1474,682.5
"M11,D23,H10",857.5,1115,1742.5,985
"M11,D23,H11",1187.5,1115,1412.5,985
"M11,D23,H12",1187.5,1157.5,1412.5,942.5
"M11,D23,H13",871.5,1310,1728.5,790
"M11,D23,H14",718.5,1250,1881.5,850
"M11,D23,H15",685,990.5,1915,1109.5
"M11,D23,H16",685,973,1915,1127
"M11,D23,H17",555.5,1015.5,2044.5,1084.5
"M11,D23,H18",555.5,995.5,2044.5,1104.5
"M11,D23,H19",225.5,995.5,2374.5,1104.5
"M11,D23,H20",316.5,953,2283.5,1147
"M11,D23,H21",916,1078,1684,1022
"M11,D23,H22",942.5,1135.5,1657.5,964.5
"M11,D23,H23",1107.5,1282.5,1492.5,817.5
"M11,D23,H24",1107.5,1370,1492.5,730
"M11,D24,H1",1620.5,1542.5,979.5,557.5
"M11,D24,H2",1889,1522.5,711,577.5
"M11,D24,H3",1798,1522.5,802,577.5
"M11,D24,H4",1798,1522.5,802,577.5
"M11,D24,H5",1514.5,1245,1085.5,855
"M11,D24,H6",1641,1247.5,959,852.5
"M11,D24,H7",1509.5,1360,1090.5,740
"M11,D24,H8",1509.5,1290,1090.5,810
"M11,D24,H9",1126,1417.5,1474,682.5
"M11,D24,H10",857.5,1115,1742.5,985
"M11,D24,H11",1187.5,1115,1412.5,985
"M11,D24,H12",1187.5,1157.5,1412.5,942.5
"M11,D24,H13",871.5,1310,1728.5,790
"M11,D24,H14",718.5,1250,1881.5,850
"M11,D24,H15",685,990.5,1915,1109.5
"M11,D24,H16",685,973,1915,1127
"M11,D24,H17",555.5,1015.5,2044.5,1084.5
"M11,D24,H18",555.5,995.5,2044.5,1104.5
"M11,D24,H19",225.5,995.5,2374.5,1104.5
"M11,D24,H20",316.5,953,2283.5,1147
"M11,D24,H21",916,1078,1684,1022
"M11,D24,H22",942.5,1135.5,1657.5,964.5
"M11,D24,H23",1107.5,1282.5,1492.5,817.5
"M11,D24,H24",1107.5,1370,1492.5,730
"M11,D25,H1",1620.5,1542.5,979.5,557.5
"M11,D25,H2",1889,1522.5,711,577.5
"M11,D25,H3",1798,1522.5,802,577.5
"M11,D25,H4",1798,1522.5,802,577.5
"M11,D25,H5",1514.5,1245,1085.5,855
"M11,D25,H6",1641,1247.5,959,852.5
"M11,D25,H7",1509.5,1360,1090.5,740
"M11,D25,H8",1509.5,1290,1090.5,810
"M11,D25,H9",1126,1417.5,1474,682.5
"M11,D25,H10",857.5,1115,1742.5,985
"M11,D25,H11",1187.5,1115,1412.5,985
"M11,D25,H12",1187.5,1157.5,1412.5,942.5
"M11,D25,H13",871.5,1310,1728.5,790
"M11,D25,H14",718.5,1250,1881.5,850
"M11,D25,H15",685,990.5,1915,1109.5
"M11,D25,H16",685,973,1915,1127
"M11,D25,H17",555.5,1015.5,2044.5,1084.5
"M11,D25,H18",555.5,995.5,2044.5,1104.5
"M11,D25,H19",225.5,995.5,2374.5,1104.5
"M11,D25,H20",316.5,953,2283.5,1147
"M11,D25,H21",916,1078,1684,1022
"M11,D25,H22",942.5,1135.5,1657.5,964.5
"M11,D25,H23",1107.5,1282.5,1492.5,817.5
"M11,D25,H24",1107.5,1370,1492.5,730
"M11,D26,H1",1620.5,1542.5,979.5,557.5
"M11,D26,H2",1889,1522.5,711,577.5
"M11,D26,H3",1798,1522.5,802,577.5
"M11,D26,H4",1798,1522.5,802,577.5
"M11,D26,H5",1514.5,1245,1085.5,855
"M11,D26,H6",1641,1247.5,959,852.5
"M11,D26,H7",1509.5,1360,1090.5,740
"M11,D26,H8",1509.5,1290,1090.5,810
"M11,D26,H9",1126,1417.5,1474,682.5
"M11,D26,H10",857.5,1115,1742.5,985
"M11,D26,H11",1187.5,1115,1412.5,985
"M11,D26,H12",1187.5,1157.5,1412.5,942.5
"M11,D26,H13",871.5,1310,1728.5,790
"M11,D26,H14",718.5,1250,1881.5,850
"M11,D26,H15",685,990.5,1915,1109.5
"M11,D26,H16",685,973,1915,1127
"M11,D26,H17",555.5,1015.5,2044.5,1084.5
"M11,D26,H18",555.5,995.5,2044.5,1104.5
"M11,D26,H19",225.5,995.5,2374.5,1104.5
"M11,D26,H20",316.5,953,2283.5,1147
"M11,D26,H21",916,1078,1684,1022
"M11,D26,H22",942.5,1135.5,1657.5,964.5
"M11,D26,H23",1107.5,1282.5,1492.5,817.5
"M11,D26,H24",1107.5,1370,1492.5,730
"M11,D27,H1",1620.5,1542.5,979.5,557.5
"M11,D27,H2",1889,1522.5,711,577.5
"M11,D27,H3",1798,1522.5,802,577.5
"M11,D27,H4",1798,1522.5,802,577.5
"M11,D27,H5",1514.5,1245,1085.5,855
"M11,D27,H6",1641,1247.5,959,852.5
"M11,D27,H7",1509.5,1360,1090.5,740
"M11,D27,H8",1509.5,1290,1090.5,810
"M11,D27,H9",1126,1417.5,1474,682.5
"M11,D27,H10",857.5,1115,1742.5,985
"M11,D27,H11",1187.5,1115,1412.5,985
"M11,D27,H12",1187.5,1157.5,1412.5,942.5
"M11,D27,H13",871.5,1310,1728.5,790
"M11,D27,H14",718.5,1250,1881.5,850
"M11,D27,H15",685,990.5,1915,1109.5
"M11,D27,H16",685,973,1915,1127
"M11,D27,H17",555.5,1015.5,2044.5,1084.5
"M11,D27,H18",555.5,995.5,2044.5,1104.5
"M11,D27,H19",225.5,995.5,2374.5,1104.5
"M11,D27,H20",316.5,953,2283.5,1147
"M11,D27,H21",916,1078,1684,1022
"M11,D27,H22",942.5,1135.5,1657.5,964.5
"M11,D27,H23",1107.5,1282.5,1492.5,817.5
"M11,D27,H24",1107.5,1370,1492.5,730
"M11,D28,H1",1620.5,1542.5,979.5,557.5
"M11,D28,H2",1889,1522.5,711,577.5
"M11,D28,H3",1798,1522.5,802,577.5
"M11,D28,H4",1798,1522.5,802,577.5
"M11,D28,H5",1514.5,1245,1085.5,855
"M11,D28,H6",1641,1247.5,959,852.5
"M11,D28,H7",1509.5,1360,1090.5,740
"M11,D28,H8",1509.5,1290,1090.5,810
"M11,D28,H9",1126,1417.5,1474,682.5
"M11,D28,H10",857.5,1115,1742.5,985
"M11,D28,H11",1187.5,1115,1412.5,985
"M11,D28,H12",1187.5,1157.5,1412.5,942.5
"M11,D28,H13",871.5,1310,1728.5,790
"M11,D28,H14",718.5,1250,1881.5,850
"M11,D28,H15",685,990.5,1915,1109.5
"M11,D28,H16",685,973,1915,1127
"M11,D28,H17",555.5,1015.5,2044.5,1084.5
"M11,D28,H18",555.5,995.5,2044.5,1104.5
"M11,D28,H19",225.5,995.5,2374.5,1104.5
"M11,D28,H20",316.5,953,2283.5,1147
"M11,D28,H21",916,1078,1684,1022
"M11,D28,H22",942.5,1135.5,1657.5,964.5
"M11,D28,H23",1107.5,1282.5,1492.5,817.5
"M11,D28,H24",1107.5,1370,1492.5,730
"M11,D29,H1",1620.5,1542.5,979.5,557.5
"M11,D29,H2",1889,1522.5,711,577.5
"M11,D29,H3",1798,1522.5,802,577.5
"M11,D29,H4",1798,1522.5,802,577.5
"M11,D29,H5",1514.5,1245,1085.5,855
"M11,D29,H6",1641,1247.5,959,852.5
"M11,D29,H7",1509.5,1360,1090.5,740
"M11,D29,H8",1509.5,1290,1090.5,810
"M11,D29,H9",1126,1417.5,1474,682.5
"M11,D29,H10",857.5,1115,1742.5,985
"M11,D29,H11",1187.5,1115,1412.5,985
"M11,D29,H12",1187.5,1157.5,1412.5,942.5
"M11,D29,H13",871.5,1310,1728.5,790
"M11,D29,H14",718.5,1250,1881.5,850
"M11,D29,H15",685,990.5,1915,1109.5
"M11,D29,H16",685,973,1915,1127
"M11,D29,H17",555.5,1015.5,2044.5,1084.5
"M11,D29,H18",555.5,995.5,2044.5,1104.5
"M11,D29,H19",225.5,995.5,2374.5,1104.5
"M11,D29,H20",316.5,953,2283.5,1147
"M11,D29,H21",916,1078,1684,1022
"M11,D29,H22",942.5,1135.5,1657.5,964.5
"M11,D29,H23",1107.5,1282.5,1492.5,817.5
"M11,D29,H24",1107.5,1370,1492.5,730
"M11,D30,H1",1620.5,1542.5,979.5,557.5
"M11,D30,H2",1889,1522.5,711,577.5
"M11,D30,H3",1798,1522.5,802,577.5
"M11,D30,H4",1798,1522.5,802,577.5
"M11,D30,H5",1514.5,1245,1085.5,855
"M11,D30,H6",1641,1247.5,959,852.5
"M11,D30,H7",1509.5,1360,1090.5,740
"M11,D30,H8",1509.5,1290,1090.5,810
"M11,D30,H9",1126,1417.5,1474,682.5
"M11,D30,H10",857.5,1115,1742.5,985
"M11,D30,H11",1187.5,1115,1412.5,985
"M11,D30,H12",1187.5,1157.5,1412.5,942.5
"M11,D30,H13",871.5,1310,1728.5,790
"M11,D30,H14",718.5,1250,1881.5,850
"M11,D30,H15",685,990.5,1915,1109.5
"M11,D30,H16",685,973,1915,1127
"M11,D30,H17",555.5,1015.5,2044.5,1084.5
"M11,D30,H18",555.5,995.5,2044.5,1104.5
"M11,D30,H19",225.5,995.5,2374.5,1104.5
"M11,D30,H20",316.5,953,2283.5,1147
"M11,D30,H21",916,1078,1684,1022
"M11,D30,H22",942.5,1135.5,1657.5,964.5
"M11,D30,H23",1107.5,1282.5,1492.5,817.5
"M11,D30,H24",1107.5,1370,1492.5,730
"M12,D1,H1",2142.5,1797.5,457.5,302.5
"M12,D1,H2",2492.5,1750,107.5,350
"M12,D1,H3",2366,1750,234,350
"M12,D1,H4",2366,1750,234,350
"M12,D1,H5",2032,1460,568,640
"M12,D1,H6",2180,1520,420,580
"M12,D1,H7",2013,1532.5,587,567.5
"M12,D1,H8",2013,1530,587,570
"M12,D1,H9",1491,1655,1109,445
"M12,D1,H10",1141,1275,1459,825
"M12,D1,H11",1348.5,1275,1251.5,825
"M12,D1,H12",1348.5,1317.5,1251.5,782.5
"M12,D1,H13",924,1487.5,1676,612.5
"M12,D1,H14",722.5,1385,1877.5,715
"M12,D1,H15",677,1187.5,1923,912.5
"M12,D1,H16",677,1205,1923,895
"M12,D1,H17",498,1292.5,2102,807.5
"M12,D1,H18",498,1252.5,2102,847.5
"M12,D1,H19",290.5,1252.5,2309.5,847.5
"M12,D1,H20",417,1210,2183,890
"M12,D1,H21",1175.5,1330,1424.5,770
"M12,D1,H22",1229,1372.5,1371,727.5
"M12,D1,H23",1441.5,1557.5,1158.5,542.5
"M12,D1,H24",1441.5,1542.5,1158.5,557.5
"M12,D2,H1",2142.5,1797.5,457.5,302.5
"M12,D2,H2",2492.5,1750,107.5,350
"M12,D2,H3",2366,1750,234,350
"M12,D2,H4",2366,1750,234,350
"M12,D2,H5",2032,1460,568,640
"M12,D2,H6",2180,1520,420,580
"M12,D2,H7",2013,1532.5,587,567.5
"M12,D2,H8",2013,1530,587,570
"M12,D2,H9",1491,1655,1109,445
"M12,D2,H10",1141,1275,1459,825
"M12,D2,H11",1348.5,1275,1251.5,825
"M12,D2,H12",1348.5,1317.5,1251.5,782.5
"M12,D2,H13",924,1487.5,1676,612.5
"M12,D2,H14",722.5,1385,1877.5,715
"M12,D2,H15",677,1187.5,1923,912.5
"M12,D2,H16",677,1205,1923,895
"M12,D2,H17",498,1292.5,2102,807.5
"M12,D2,H18",498,1252.5,2102,847.5
"M12,D2,H19",290.5,1252.5,2309.5,847.5
"M12,D2,H20",417,1210,2183,890
"M12,D2,H21",1175.5,1330,1424.5,770
"M12,D2,H22",1229,1372.5,1371,727.5
"M12,D2,H23",1441.5,1557.5,1158.5,542.5
"M12,D2,H24",1441.5,1542.5,1158.5,557.5
"M12,D3,H1",2142.5,1797.5,457.5,302.5
"M12,D3,H2",2492.5,1750,107.5,350
"M12,D3,H3",2366,1750,234,350
"M12,D3,H4",2366,1750,234,350
"M12,D3,H5",2032,1460,568,640
"M12,D3,H6",2180,1520,420,580
"M12,D3,H7",2013,1532.5,587,567.5
"M12,D3,H8",2013,1530,587,570
"M12,D3,H9",1491,1655,1109,445
"M12,D3,H10",1141,1275,1459,825
"M12,D3,H11",1348.5,1275,1251.5,825
"M12,D3,H12",1348.5,1317.5,1251.5,782.5
"M12,D3,H13",924,1487.5,1676,612.5
"M12,D3,H14",722.5,1385,1877.5,715
"M12,D3,H15",677,1187.5,1923,912.5
"M12,D3,H16",677,1205,1923,895
"M12,D3,H17",498,1292.5,2102,807.5
"M12,D3,H18",498,1252.5,2102,847.5
"M12,D3,H19",290.5,1252.5,2309.5,847.5
"M12,D3,H20",417,1210,2183,890
"M12,D3,H21",1175.5,1330,1424.5,770
"M12,D3,H22",1229,1372.5,1371,727.5
"M12,D3,H23",1441.5,1557.5,1158.5,542.5
"M12,D3,H24",1441.5,1542.5,1158.5,557.5
"M12,D4,H1",2142.5,1797.5,457.5,302.5
"M12,D4,H2",2492.5,1750,107.5,350
"M12,D4,H3",2366,1750,234,350
"M12,D4,H4",2366,1750,234,350
"M12,D4,H5",2032,1460,568,640
"M12,D4,H6",2180,1520,420,580
"M12,D4,H7",2013,1532.5,587,567.5
"M12,D4,H8",2013,1530,587,570
"M12,D4,H9",1491,1655,1109,445
"M12,D4,H10",1141,1275,1459,825
"M12,D4,H11",1348.5,1275,1251.5,825
"M12,D4,H12",1348.5,1317.5,1251.5,782.5
"M12,D4,H13",924,1487.5,1676,612.5
"M12,D4,H14",722.5,1385,1877.5,715
"M12,D4,H15",677,1187.5,1923,912.5
"M12,D4,H16",677,1205,1923,895
"M12,D4,H17",498,1292.5,2102,807.5
"M12,D4,H18",498,1252.5,2102,847.5
"M12,D4,H19",290.5,1252.5,2309.5,847.5
"M12,D4,H20",417,1210,2183,890
"M12,D4,H21",1175.5,1330,1424.5,770
"M12,D4,H22",1229,1372.5,1371,727.5
"M12,D4,H23",1441.5,1557.5,1158.5,542.5
"M12,D4,H24",1441.5,1542.5,1158.5,557.5
"M12,D5,H1",2142.5,1797.5,457.5,302.5
"M12,D5,H2",2492.5,1750,107.5,350
"M12,D5,H3",2366,1750,234,350
"M12,D5,H4",2366,1750,234,350
"M12,D5,H5",2032,1460,568,640
"M12,D5,H6",2180,1520,420,580
"M12,D5,H7",2013,1532.5,587,567.5
"M12,D5,H8",2013,1530,587,570
"M12,D5,H9",1491,1655,1109,445
"M12,D5,H10",1141,1275,1459,825
"M12,D5,H11",1348.5,1275,1251.5,825
"M12,D5,H12",1348.5,1317.5,1251.5,782.5
"M12,D5,H13",924,1487.5,1676,612.5
"M12,D5,H14",722.5,1385,1877.5,715
"M12,D5,H15",677,1187.5,1923,912.5
"M12,D5,H16",677,1205,1923,895
"M12,D5,H17",498,1292.5,2102,807.5
"M12,D5,H18",498,1252.5,2102,847.5
"M12,D5,H19",290.5,1252.5,2309.5,847.5
"M12,D5,H20",417,1210,2183,890
"M12,D5,H21",1175.5,1330,1424.5,770
"M12,D5,H22",1229,1372.5,1371,727.5
"M12,D5,H23",1441.5,1557.5,1158.5,542.5
"M12,D5,H24",1441.5,1542.5,1158.5,557.5
"M12,D6,H1",2142.5,1797.5,457.5,302.5
"M12,D6,H2",2492.5,1750,107.5,350
"M12,D6,H3",2366,1750,234,350
"M12,D6,H4",2366,1750,234,350
"M12,D6,H5",2032,1460,568,640
"M12,D6,H6",2180,1520,420,580
"M12,D6,H7",2013,1532.5,587,567.5
"M12,D6,H8",2013,1530,587,570
"M12,D6,H9",1491,1655,1109,445
"M12,D6,H10",1141,1275,1459,825
"M12,D6,H11",1348.5,1275,1251.5,825
"M12,D6,H12",1348.5,1317.5,1251.5,782.5
"M12,D6,H13",924,1487.5,1676,612.5
"M12,D6,H14",722.5,1385,1877.5,715
"M12,D6,H15",677,1187.5,1923,912.5
"M12,D6,H16",677,1205,1923,895
"M12,D6,H17",498,1292.5,2102,807.5
"M12,D6,H18",498,1252.5,2102,847.5
"M12,D6,H19",290.5,1252.5,2309.5,847.5
"M12,D6,H20",417,1210,2183,890
"M12,D6,H21",1175.5,1330,1424.5,770
"M12,D6,H22",1229,1372.5,1371,727.5
"M12,D6,H23",1441.5,1557.5,1158.5,542.5
"M12,D6,H24",1441.5,1542.5,1158.5,557.5
"M12,D7,H1",2142.5,1797.5,457.5,302.5
"M12,D7,H2",2492.5,1750,107.5,350
"M12,D7,H3",2366,1750,234,350
"M12,D7,H4",2366,1750,234,350
"M12,D7,H5",2032,1460,568,640
"M12,D7,H6",2180,1520,420,580
"M12,D7,H7",2013,1532.5,587,567.5
"M12,D7,H8",2013,1530,587,570
"M12,D7,H9",1491,1655,1109,445
"M12,D7,H10",1141,1275,1459,825
"M12,D7,H11",1348.5,1275,1251.5,825
"M12,D7,H12",1348.5,1317.5,1251.5,782.5
"M12,D7,H13",924,1487.5,1676,612.5
"M12,D7,H14",722.5,1385,1877.5,715
"M12,D7,H15",677,1187.5,1923,912.5
"M12,D7,H16",677,1205,1923,895
"M12,D7,H17",498,1292.5,2102,807.5
"M12,D7,H18",498,1252.5,2102,847.5
"M12,D7,H19",290.5,1252.5,2309.5,847.5
"M12,D7,H20",417,1210,2183,890
"M12,D7,H21",1175.5,1330,1424.5,770
"M12,D7,H22",1229,1372.5,1371,727.5
"M12,D7,H23",1441.5,1557.5,1158.5,542.5
"M12,D7,H24",1441.5,1542.5,1158.5,557.5
"M12,D8,H1",2142.5,1797.5,457.5,302.5
"M12,D8,H2",2492.5,1750,107.5,350
"M12,D8,H3",2366,1750,234,350
"M12,D8,H4",2366,1750,234,350
"M12,D8,H5",2032,1460,568,640
"M12,D8,H6",2180,1520,420,580
"M12,D8,H7",2013,1532.5,587,567.5
"M12,D8,H8",2013,1530,587,570
"M12,D8,H9",1491,1655,1109,445
"M12,D8,H10",1141,1275,1459,825
"M12,D8,H11",1348.5,1275,1251.5,825
"M12,D8,H12",1348.5,1317.5,1251.5,782.5
"M12,D8,H13",924,1487.5,1676,612.5
"M12,D8,H14",722.5,1385,1877.5,715
"M12,D8,H15",677,1187.5,1923,912.5
"M12,D8,H16",677,1205,1923,895
"M12,D8,H17",498,1292.5,2102,807.5
"M12,D8,H18",498,1252.5,2102,847.5
"M12,D8,H19",290.5,1252.5,2309.5,847.5
"M12,D8,H20",417,1210,2183,890
"M12,D8,H21",1175.5,1330,1424.5,770
"M12,D8,H22",1229,1372.5,1371,727.5
"M12,D8,H23",1441.5,1557.5,1158.5,542.5
"M12,D8,H24",1441.5,1542.5,1158.5,557.5
"M12,D9,H1",2142.5,1797.5,457.5,302.5
"M12,D9,H2",2492.5,1750,107.5,350
"M12,D9,H3",2366,1750,234,350
"M12,D9,H4",2366,1750,234,350
"M12,D9,H5",2032,1460,568,640
"M12,D9,H6",2180,1520,420,580
"M12,D9,H7",2013,1532.5,587,567.5
"M12,D9,H8",2013,1530,587,570
"M12,D9,H9",1491,1655,1109,445
"M12,D9,H10",1141,1275,1459,825
"M12,D9,H11",1348.5,1275,1251.5,825
"M12,D9,H12",1348.5,1317.5,1251.5,782.5
"M12,D9,H13",924,1487.5,1676,612.5
"M12,D9,H14",722.5,1385,1877.5,715
"M12,D9,H15",677,1187.5,1923,912.5
"M12,D9,H16",677,1205,1923,895
"M12,D9,H17",498,1292.5,2102,807.5
"M12,D9,H18",498,1252.5,2102,847.5
"M12,D9,H19",290.5,1252.5,2309.5,847.5
"M12,D9,H20",417,1210,2183,890
"M12,D9,H21",1175.5,1330,1424.5,770
"M12,D9,H22",1229,1372.5,1371,727.5
"M12,D9,H23",1441.5,1557.5,1158.5,542.5
"M12,D9,H24",1441.5,1542.5,1158.5,557.5
"M12,D10,H1",2142.5,1797.5,457.5,302.5
"M12,D10,H2",2492.5,1750,107.5,350
"M12,D10,H3",2366,1750,234,350
"M12,D10,H4",2366,1750,234,350
"M12,D10,H5",2032,1460,568,640
"M12,D10,H6",2180,1520,420,580
"M12,D10,H7",2013,1532.5,587,567.5
"M12,D10,H8",2013,1530,587,570
"M12,D10,H9",1491,1655,1109,445
"M12,D10,H10",1141,1275,1459,825
"M12,D10,H11",1348.5,1275,1251.5,825
"M12,D10,H12",1348.5,1317.5,1251.5,782.5
"M12,D10,H13",924,1487.5,1676,612.5
"M12,D10,H14",722.5,1385,1877.5,715
"M12,D10,H15",677,1187.5,1923,912.5
"M12,D10,H16",677,1205,1923,895
"M12,D10,H17",498,1292.5,2102,807.5
"M12,D10,H18",498,1252.5,2102,847.5
"M12,D10,H19",290.5,1252.5,2309.5,847.5
"M12,D10,H20",417,1210,2183,890
"M12,D10,H21",1175.5,1330,1424.5,770
"M12,D10,H22",1229,1372.5,1371,727.5
"M12,D10,H23",1441.5,1557.5,1158.5,542.5
"M12,D10,H24",1441.5,1542.5,1158.5,557.5
"M12,D11,H1",2142.5,1797.5,457.5,302.5
"M12,D11,H2",2492.5,1750,107.5,350
"M12,D11,H3",2366,1750,234,350
"M12,D11,H4",2366,1750,234,350
"M12,D11,H5",2032,1460,568,640
"M12,D11,H6",2180,1520,420,580
"M12,D11,H7",2013,1532.5,587,567.5
"M12,D11,H8",2013,1530,587,570
"M12,D11,H9",1491,1655,1109,445
"M12,D11,H10",1141,1275,1459,825
"M12,D11,H11",1348.5,1275,1251.5,825
"M12,D11,H12",1348.5,1317.5,1251.5,782.5
"M12,D11,H13",924,1487.5,1676,612.5
"M12,D11,H14",722.5,1385,1877.5,715
"M12,D11,H15",677,1187.5,1923,912.5
"M12,D11,H16",677,1205,1923,895
"M12,D11,H17",498,1292.5,2102,807.5
"M12,D11,H18",498,1252.5,2102,847.5
"M12,D11,H19",290.5,1252.5,2309.5,847.5
"M12,D11,H20",417,1210,2183,890
"M12,D11,H21",1175.5,1330,1424.5,770
"M12,D11,H22",1229,1372.5,1371,727.5
"M12,D11,H23",1441.5,1557.5,1158.5,542.5
"M12,D11,H24",1441.5,1542.5,1158.5,557.5
"M12,D12,H1",2142.5,1797.5,457.5,302.5
"M12,D12,H2",2492.5,1750,107.5,350
"M12,D12,H3",2366,1750,234,350
"M12,D12,H4",2366,1750,234,350
"M12,D12,H5",2032,1460,568,640
"M12,D12,H6",2180,1520,420,580
"M12,D12,H7",2013,1532.5,587,567.5
"M12,D12,H8",2013,1530,587,570
"M12,D12,H9",1491,1655,1109,445
"M12,D12,H10",1141,1275,1459,825
"M12,D12,H11",1348.5,1275,1251.5,825
"M12,D12,H12",1348.5,1317.5,1251.5,782.5
"M12,D12,H13",924,1487.5,1676,612.5
"M12,D12,H14",722.5,1385,1877.5,715
"M12,D12,H15",677,1187.5,1923,912.5
"M12,D12,H16",677,1205,1923,895
"M12,D12,H17",498,1292.5,2102,807.5
"M12,D12,H18",498,1252.5,2102,847.5
"M12,D12,H19",290.5,1252.5,2309.5,847.5
"M12,D12,H20",417,1210,2183,890
"M12,D12,H21",1175.5,1330,1424.5,770
"M12,D12,H22",1229,1372.5,1371,727.5
"M12,D12,H23",1441.5,1557.5,1158.5,542.5
"M12,D12,H24",1441.5,1542.5,1158.5,557.5
"M12,D13,H1",2142.5,1797.5,457.5,302.5
"M12,D13,H2",2492.5,1750,107.5,350
"M12,D13,H3",2366,1750,234,350
"M12,D13,H4",2366,1750,234,350
"M12,D13,H5",2032,1460,568,640
"M12,D13,H6",2180,1520,420,580
"M12,D13,H7",2013,1532.5,587,567.5
"M12,D13,H8",2013,1530,587,570
"M12,D13,H9",1491,1655,1109,445
"M12,D13,H10",1141,1275,1459,825
"M12,D13,H11",1348.5,1275,1251.5,825
"M12,D13,H12",1348.5,1317.5,1251.5,782.5
"M12,D13,H13",924,1487.5,1676,612.5
"M12,D13,H14",722.5,1385,1877.5,715
"M12,D13,H15",677,1187.5,1923,912.5
"M12,D13,H16",677,1205,1923,895
"M12,D13,H17",498,1292.5,2102,807.5
"M12,D13,H18",498,1252.5,2102,847.5
"M12,D13,H19",290.5,1252.5,2309.5,847.5
"M12,D13,H20",417,1210,2183,890
"M12,D13,H21",1175.5,1330,1424.5,770
"M12,D13,H22",1229,1372.5,1371,727.5
"M12,D13,H23",1441.5,1557.5,1158.5,542.5
"M12,D13,H24",1441.5,1542.5,1158.5,557.5
"M12,D14,H1",2142.5,1797.5,457.5,302.5
"M12,D14,H2",2492.5,1750,107.5,350
"M12,D14,H3",2366,1750,234,350
"M12,D14,H4",2366,1750,234,350
"M12,D14,H5",2032,1460,568,640
"M12,D14,H6",2180,1520,420,580
"M12,D14,H7",2013,1532.5,587,567.5
"M12,D14,H8",2013,1530,587,570
"M12,D14,H9",1491,1655,1109,445
"M12,D14,H10",1141,1275,1459,825
"M12,D14,H11",1348.5,1275,1251.5,825
"M12,D14,H12",1348.5,1317.5,1251.5,782.5
"M12,D14,H13",924,1487.5,1676,612.5
"M12,D14,H14",722.5,1385,1877.5,715
"M12,D14,H15",677,1187.5,1923,912.5
"M12,D14,H16",677,1205,1923,895
